*	OSC1_Ch1	OSC1_Ch2
0.00775019992078196	-1.8417321819153	8.81994382373463E-6
0.00780019992078196	-1.44860081856443	1.0399905099101E-5
0.00785019992078195	-1.01980009543002	1.20466402819819E-5
0.00790019992078195	-0.565888509423668	1.38872765689246E-5
0.00795019992078194	-0.0980428702390123	1.63059548404926E-5
0.00800019992078194	0.37221690979654	0.00214696351937965
0.00803626934294649	0.706427930015465	0.149409072632333
0.00806802184112071	0.993279085367223	0.393643717279204
0.00810124841836957	1.28282692878137	0.660426251737128
0.008131120960643	1.53131236562397	0.895517141325279
0.008181120960643	1.91602034298307	1.2650308485926
0.00823112096064299	2.25354954059099	1.59243633058956
0.00828112096064298	2.53558886940745	1.86746803827262
0.00833112096064298	2.7551935851221	2.082283411248
0.00838112096064297	2.9069562908078	2.23101122009599
0.00843112096064297	2.98714008497903	2.30967039470768
0.00848112096064296	2.99377057650852	2.31617643555859
0.00853112096064296	2.92668450068949	2.25035749705471
0.00858112096064295	2.78753373935451	2.11395577961545
0.00863112096064295	2.57974464606257	1.91061348587054
0.00868112096064294	2.30843367790295	1.64586083688023
0.00873112096064294	1.98028141134124	1.32717084086558
0.00878112096064293	1.60336804425512	0.964299656519968
0.00883112096064292	1.18697443464598	0.570945007253112
0.00888112096064292	0.741353575113571	0.176827574018532
0.00891345973131902	0.442705743829113	0.00892832991185993
0.0089363835813609	0.228056039223194	0.000100236111131996
0.00894571802521898	0.14025006361842	-5.44599478538577E-6
0.00895671745954751	0.0366330648332431	-1.72803981621922E-5
0.0089709552303841	-0.097536661899291	-1.73552826156637E-5
0.00899943077205728	-0.365022786357263	-1.57768299404171E-5
0.00904943077205728	-0.826345260993431	-1.36257029411668E-5
0.00909943077205727	-1.26732037282126	-1.19658338546547E-5
0.00914943077205727	-1.67708985107505	-1.04094463091453E-5
0.00919943077205726	-2.04556381125329	-8.85829223795653E-6
0.00924943077205725	-2.3636692015614	-7.2941713167296E-6
0.00929943077205725	-2.62357321155876	-5.70871185168187E-6
0.00934943077205724	-2.81887614194726	-4.10121434057942E-6
0.00939943077205724	-2.94476898640749	-2.47587217527823E-6
0.00944943077205723	-2.99815184529443	-8.397492639034E-7
0.00949943077205723	-2.97771025545474	7.9869471791838E-7
0.00954943077205722	-2.88394755667202	2.4308211208357E-6
0.00959943077205722	-2.71917249777085	4.04902020934017E-6
0.00964943077205721	-2.48744238755845	5.64818100201592E-6
0.0096994307720572	-2.19446319041639	7.22783896822676E-6
0.0097494307720572	-1.84744902652051	8.79582163459958E-6
0.00979943077205719	-1.45494453625992	1.03752951188252E-5
0.00984943077205719	-1.02661448283253	1.20203160165477E-5
0.00989943077205718	-0.57300577369969	1.38562940865672E-5
0.00994943077205718	-0.105287760721227	1.62541983110137E-5
0.00999943077205717	0.365022786356217	0.00183860388093615
 
