TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,TC_11,TC_12,TC_13,TC_14,TC_15,TC_16
3.1527292215314375,2.804832764692822,2.5722738255270343,2.365500529942018,1.169715847031945,0.7195092309445883,0.9040154129983051,0.7911069736995131,0.7928328812765386,0.4250385925569944,0.4039848241217072,0.33269550052991903,0.11760624873414471,0.08619788388577021,0.07648473451671123,0.055588135669388805
3.1527292215314375,2.804832764692822,2.562046047218516,2.3552854292917047,1.1799305033260978,0.7195092309445883,0.9040154129983051,0.7911069736995131,0.7928328812765386,0.4250385925569944,0.4039848241217072,0.33269550052991903,0.11760624873414471,0.08619788388577021,0.08670116264611494,0.055588135669388805
3.1527292215314375,2.79461905579954,2.5518182689100044,2.345070328641391,1.1799305033260978,0.7195092309445883,0.9040154129983051,0.8013225131165989,0.7928328812765386,0.4250385925569944,0.4039848241217072,0.33269550052991903,0.11760624873414471,0.08619788388577021,0.08670116264611494,0.055588135669388805
3.1527292215314375,2.804832764692822,2.5722738255270343,2.365500529942018,1.1799305033260978,0.7297239300906995,0.9142318411277017,0.8013225131165989,0.8030488827495041,0.4352523014502836,0.4039848241217072,0.33269550052991903,0.11760624873414471,0.08619788388577021,0.08670116264611494,0.055588135669388805
3.1527292215314375,2.8150464735861114,2.562046047218516,2.365500529942018,1.1799305033260978,0.7297239300906995,0.9142318411277017,0.8013225131165989,0.8030488827495041,0.4352523014502836,0.4039848241217072,0.33269550052991903,0.11760624873414471,0.08619788388577021,0.08670116264611494,0.055588135669388805
3.1629452230043995,2.804832764692822,2.5722738255270343,2.365500529942018,1.1901451596202506,0.7297239300906995,0.9142318411277017,0.8013225131165989,0.8030488827495041,0.4352523014502836,0.4039848241217072,0.33269550052991903,0.11760624873414471,0.08619788388577021,0.08670116264611494,0.055588135669388805
3.1629452230043995,2.8150464735861114,2.5825016038355457,2.365500529942018,1.1901451596202506,0.7297239300906995,0.9142318411277017,0.8013225131165989,0.8030488827495041,0.4352523014502836,0.4039848241217072,0.33269550052991903,0.11760624873414471,0.08619788388577021,0.08670116264611494,0.055588135669388805
3.1629452230043995,2.8150464735861114,2.5722738255270343,2.365500529942018,1.1901451596202506,0.7297239300906995,0.9244482692571054,0.8013225131165989,0.8030488827495041,0.4352523014502836,0.4039848241217072,0.33269550052991903,0.127820905028301,0.08619788388577021,0.08670116264611494,0.055588135669388805
3.1629452230043995,2.804832764692822,2.5722738255270343,2.3552854292917047,1.1901451596202506,0.7297239300906995,0.9244482692571054,0.8013225131165989,0.8030488827495041,0.4352523014502836,0.4039848241217072,0.33269550052991903,0.11760624873414471,0.08619788388577021,0.08670116264611494,0.055588135669388805
3.1629452230043995,2.8150464735861114,2.5722738255270343,2.365500529942018,1.1799305033260978,0.7297239300906995,0.9142318411277017,0.7911069736995131,0.7928328812765386,0.4250385925569944,0.4039848241217072,0.32248039987960553,0.11760624873414471,0.08619788388577021,0.08670116264611494,0.055588135669388805
3.1629452230043995,2.8150464735861114,2.5722738255270343,2.3552854292917047,1.1901451596202506,0.7297239300906995,0.9142318411277017,0.8013225131165989,0.7928328812765386,0.4250385925569944,0.39375704581319226,0.32248039987960553,0.11760624873414471,0.08619788388577021,0.08670116264611494,0.055588135669388805
3.1629452230043995,2.804832764692822,2.562046047218516,2.3552854292917047,1.1799305033260978,0.7297239300906995,0.9142318411277017,0.8013225131165989,0.7928328812765386,0.4250385925569944,0.39375704581319226,0.33269550052991903,0.11760624873414471,0.08619788388577021,0.08670116264611494,0.055588135669388805
3.1629452230043995,2.8150464735861114,2.5722738255270343,2.365500529942018,1.1901451596202506,0.7297239300906995,0.9142318411277017,0.8013225131165989,0.8030488827495041,0.4352523014502836,0.4039848241217072,0.33269550052991903,0.11760624873414471,0.09641258303188138,0.08670116264611494,0.055588135669388805
3.1629452230043995,2.8150464735861114,2.5722738255270343,2.365500529942018,1.1901451596202506,0.7297239300906995,0.9142318411277017,0.8013225131165989,0.8030488827495041,0.4250385925569944,0.39375704581319226,0.33269550052991903,0.11760624873414471,0.08619788388577021,0.08670116264611494,0.055588135669388805
3.1527292215314375,2.804832764692822,2.5722738255270343,2.3552854292917047,1.1799305033260978,0.7297239300906995,0.9142318411277017,0.8013225131165989,0.8030488827495041,0.4250385925569944,0.4039848241217072,0.33269550052991903,0.11760624873414471,0.08619788388577021,0.08670116264611494,0.055588135669388805
3.1629452230043995,2.8150464735861114,2.5722738255270343,2.365500529942018,1.1799305033260978,0.7297239300906995,0.9142318411277017,0.8013225131165989,0.8030488827495041,0.4352523014502836,0.4039848241217072,0.33269550052991903,0.11760624873414471,0.09641258303188138,0.08670116264611494,0.055588135669388805
