Time,Flux,Flux_err
2700.0016735797626,50.08229064941406,13.781901359558105
2700.0019050662613,53.39201354980469,13.825333595275879
2700.002136552758,60.61979675292969,13.835289001464844
2700.0023680387912,51.82591247558594,13.815876007080078
2700.002599525289,40.153221130371094,13.788016319274902
2700.002831011787,57.386573791503906,13.84760856628418
2700.0030624982846,45.17289733886719,13.745593070983887
2700.0032939843168,62.7955322265625,13.833403587341309
2700.003525470815,41.7751579284668,13.746416091918945
2700.0037569573124,59.36609649658203,13.817586898803711
2700.0039884433454,32.30136489868164,13.759052276611328
2700.004219929843,59.63082504272461,13.827560424804688
2700.004451416341,33.90174102783203,13.764810562133789
2700.004682902839,52.248966217041016,13.810519218444824
2700.004914388872,68.54180908203125,13.822169303894043
2700.005145875369,34.38203430175781,13.727334976196289
2700.0053773618674,51.63714599609375,13.80718994140625
2700.0056088478996,57.582279205322266,13.835994720458984
2700.0058403343974,50.800724029541016,13.797983169555664
2700.0060718208956,55.504127502441406,13.783599853515625
2700.006303307394,52.87172317504883,13.799320220947266
2700.006534793426,58.37210464477539,13.806483268737793
2700.006766279924,44.31932067871094,13.795340538024902
2700.006997766422,29.41412353515625,13.790167808532715
2700.0072292529194,44.986324310302734,13.779256820678711
2700.0074607389524,58.52766418457031,13.763842582702637
2700.0076922254502,80.94845581054688,13.8981351852417
2700.007923711948,43.988121032714844,13.750547409057617
2700.00815519798,32.48557662963867,13.738845825195312
2700.008386684479,64.51573944091797,13.813944816589355
2700.008618170976,23.714345932006836,13.707125663757324
2700.0088496574745,54.25077819824219,13.801044464111328
2700.0090811435066,56.08428192138672,13.7808256149292
2700.0093126300044,20.497676849365234,13.705469131469727
2700.0095441165026,14.376601219177246,13.76690673828125
2700.009775603001,40.1964111328125,13.775192260742188
2700.0100070890326,60.83921432495117,13.826071739196777
2700.010238575531,59.10560607910156,13.799933433532715
2700.010470062029,37.847206115722656,13.736056327819824
2700.0107015480608,36.835453033447266,13.725467681884766
2700.0109330345585,29.322072982788086,13.71333122253418
2700.011164521056,28.080617904663086,13.735063552856445
2700.0113960075532,66.4896011352539,13.800091743469238
2700.0116274935863,41.46951675415039,13.731823921203613
2700.011858980084,64.13440704345703,13.800308227539062
2700.012090466582,24.14154815673828,13.751425743103027
2700.012321952614,54.49741744995117,13.79401969909668
2700.0125534391127,33.025550842285156,13.708941459655762
2700.01278492561,45.8596076965332,13.741694450378418
2700.0130164121083,37.972347259521484,13.759915351867676
2700.0132478981404,58.92441177368164,13.803428649902344
2700.0134793846382,52.412288665771484,13.774629592895508
2700.0137108711365,40.9613151550293,13.748194694519043
2700.013942357169,24.386754989624023,13.718572616577148
2700.014173843667,33.12703323364258,13.70291519165039
2700.0144053301647,25.173051834106445,13.708388328552246
2700.014636816663,17.70534896850586,13.666053771972656
2700.0148683026946,37.17958068847656,13.792391777038574
2700.0150997891933,49.638999938964844,13.74236011505127
2700.015331275691,29.477083206176758,13.680354118347168
2700.015562762189,49.003562927246094,13.747427940368652
2700.015794248221,51.963199615478516,13.781407356262207
2700.0160257347197,55.873260498046875,13.757734298706055
2700.016257221217,50.14240646362305,13.783856391906738
2700.0164887072497,29.416152954101562,13.737833023071289
2700.0167201937475,44.00343704223633,13.783621788024902
2700.0169516802453,44.45896911621094,13.733736038208008
2700.0171831667435,19.195199966430664,13.690922737121582
2700.017414652776,55.10947036743164,13.754807472229004
2700.017646139274,40.751441955566406,13.73538589477539
2700.017877625771,59.88755416870117,13.812806129455566
2700.018109111804,54.31109619140625,13.731937408447266
2700.0183405983016,35.251556396484375,13.72545051574707
2700.0185720847994,49.54140090942383,13.713397026062012
2700.018803571297,35.708839416503906,13.699172973632812
2700.0190350573303,36.25846862792969,13.81904411315918
2700.0192665438276,50.17155838012695,13.78431510925293
2700.019498030326,37.86457443237305,13.687423706054688
2700.0197295168236,24.37557601928711,13.673470497131348
2700.019961002856,27.75281524658203,13.774691581726074
2700.020192489354,51.707515716552734,13.735506057739258
2700.0204239758523,50.1107292175293,13.702284812927246
2700.0206554618835,17.91575050354004,13.71988582611084
2700.020886948381,30.699687957763672,13.672807693481445
2700.021118434879,32.68245315551758,13.715737342834473
2700.021349921377,55.594425201416016,13.745387077331543
2700.021581407409,32.66102981567383,13.721681594848633
2700.0218128939077,43.015987396240234,13.725573539733887
2700.0220443804046,45.22964096069336,13.732369422912598
2700.0222758664377,37.57157897949219,13.716933250427246
2700.0225073529355,41.913787841796875,13.718877792358398
2700.0227388394333,43.93220138549805,13.71142578125
2700.0229703259315,61.6701545715332,13.807363510131836
2700.023201811964,33.65397262573242,13.687891960144043
2700.0234332984614,44.19203186035156,13.73255729675293
2700.0236647849597,22.335023880004883,13.675204277038574
2700.0238962709923,41.585662841796875,13.686705589294434
2700.0241277574896,37.60514831542969,13.694393157958984
2700.024359243988,34.07609939575195,13.677308082580566
2700.024590730486,21.074430465698242,13.646961212158203
2700.0248222165183,51.44403839111328,13.748028755187988
2700.025053703016,13.180688858032227,13.676457405090332
2700.0252851895148,28.893423080444336,13.670056343078613
2700.025516675546,26.106006622314453,13.683479309082031
2700.0257481620447,1.649482250213623,13.61394214630127
2700.0259796485425,34.89773941040039,13.672755241394043
2700.0262111350403,38.180328369140625,13.673958778381348
2700.0264426210724,22.607900619506836,13.746973991394043
2700.026674107571,14.16642951965332,13.655688285827637
2700.0269055940685,46.248558044433594,13.707387924194336
2700.027137080101,38.6787109375,13.681902885437012
2700.027368566599,24.709129333496094,13.635098457336426
2700.0276000530966,40.58244323730469,13.699162483215332
2700.027831539595,40.3182373046875,13.665118217468262
2700.0280630256275,6.474147796630859,13.641925811767578
2700.0282945121253,18.317258834838867,13.646672248840332
2700.028525998623,16.152393341064453,13.635504722595215
2700.0287574846557,16.80069351196289,13.631280899047852
2700.028988971153,15.013130187988281,13.607670783996582
2700.0292204576517,30.73190689086914,13.649455070495605
2700.0294519441495,33.152442932128906,13.664393424987793
2700.0296834301816,36.47752380371094,13.683915138244629
2700.0299149166794,34.46527099609375,13.657304763793945
2700.0301464031772,34.909881591796875,13.6573486328125
2700.0303778892085,39.108184814453125,13.6575288772583
2700.0306093757067,19.192472457885742,13.64039134979248
2700.030840862205,4.305876731872559,13.623835563659668
2700.0310723487023,49.557891845703125,13.67177677154541
2700.031303834735,45.53509521484375,13.681987762451172
2700.031535321233,26.352785110473633,13.702967643737793
2700.0317668077305,21.620174407958984,13.666672706604004
2700.0319982942287,17.04862403869629,13.701462745666504
2700.0322297802613,4.460082530975342,13.582649230957031
2700.032461266759,32.5196647644043,13.677286148071289
2700.032692753256,40.16477966308594,13.702539443969727
2700.032924239289,26.797691345214844,13.641220092773438
2700.033155725787,4.14178991317749,13.575900077819824
2700.0333872122847,4.870126247406006,13.595536231994629
2700.033618698783,29.926612854003906,13.624510765075684
2700.0338501848155,67.95108032226562,13.760001182556152
2700.034081671313,11.346275329589844,13.5903902053833
2700.034313157811,23.675500869750977,13.63212776184082
2700.0345446438437,12.903051376342773,13.629446029663086
2700.034776130341,18.4815673828125,13.614977836608887
2700.0350076168393,57.72298812866211,13.707985877990723
2700.0352391033375,37.96982955932617,13.64802360534668
2700.0354705893697,25.972158432006836,13.666905403137207
2700.0357020758674,40.95353317260742,13.675350189208984
2700.035933562366,29.39700698852539,13.652360916137695
2700.0361650483974,29.681171417236328,13.644571304321289
2700.036396534896,30.04850196838379,13.638815879821777
2700.036628021394,3.9697728157043457,13.58637809753418
2700.036859507426,0.5055209398269653,13.551168441772461
2700.0370909939243,16.166444778442383,13.602997779846191
2700.0373224804225,-3.1546599864959717,13.73571491241455
2700.03755396692,3.9675371646881104,13.581710815429688
2700.0377854529524,24.560510635375977,13.665506362915039
2700.0380169394507,29.444095611572266,13.643741607666016
2700.038248425948,27.802112579345703,13.612253189086914
2700.0384799119806,28.828861236572266,13.634943962097168
2700.038711398479,12.818999290466309,13.589788436889648
2700.0389428849767,8.81357479095459,13.607268333435059
2700.0391743714745,-8.667348861694336,13.541534423828125
2700.0394058575075,18.439678192138672,13.595186233520508
2700.0396373440044,16.25564956665039,13.606131553649902
2700.039868830502,5.829427242279053,13.583809852600098
2700.0401003165343,11.260916709899902,13.540976524353027
2700.040331803031,57.29301071166992,13.678135871887207
2700.04056328953,36.6954231262207,13.93896198272705
2700.0407947760277,16.418949127197266,13.599642753601074
2700.04102626206,38.748374938964844,13.76461124420166
2700.041257748558,12.681771278381348,13.585094451904297
2700.0414892350564,20.255460739135742,13.61292552947998
2700.041720721088,32.73737335205078,13.618494987487793
2700.0419522075863,30.867319107055664,13.618321418762207
2700.0421836940845,32.512699127197266,13.609884262084961
2700.042415180582,30.4451904296875,13.598297119140625
2700.0426466666145,11.650922775268555,13.568318367004395
2700.0428781531127,26.346059799194336,13.58739185333252
2700.0431096396105,14.959954261779785,13.603532791137695
2700.0433411256427,16.837114334106445,13.583751678466797
2700.0435726121414,8.631867408752441,13.538843154907227
2700.0438040986382,19.67519760131836,13.583833694458008
2700.044035585137,29.872446060180664,13.595980644226074
2700.044267071169,46.44873046875,13.632641792297363
2700.044498557667,8.884624481201172,13.562298774719238
2700.044730044165,21.209911346435547,13.579793930053711
2700.0449615301977,8.457600593566895,13.508824348449707
2700.045193016695,4.366267681121826,13.572978019714355
2700.0454245031933,-5.035889148712158,13.510025024414062
2700.0456559896916,22.721132278442383,13.568708419799805
2700.0458874757232,3.2816531658172607,13.553671836853027
2700.0461189622215,24.47804832458496,13.547805786132812
2700.0463504487197,5.640936851501465,13.545919418334961
2700.046581934752,35.301483154296875,13.605098724365234
2700.0468134212497,0.22550274431705475,13.542935371398926
2700.0470449077484,28.642751693725586,13.715054512023926
2700.0472763942453,33.8792724609375,13.60743522644043
2700.0475078802774,13.41269588470459,13.564630508422852
2700.0477393667757,27.205270767211914,13.582951545715332
2700.047970853274,32.62241744995117,13.583215713500977
2700.048202339306,35.83060073852539,13.5809907913208
2700.048433825804,20.85007095336914,13.60351276397705
2700.048665312302,20.52276611328125,13.568390846252441
2700.0488967983338,14.587259292602539,13.558764457702637
2700.0491282848325,19.44452667236328,13.564992904663086
2700.04935977133,32.722190856933594,13.572449684143066
2700.0495912578263,12.082491874694824,13.542129516601562
2700.0498227438593,11.343852043151855,13.54649829864502
2700.050054230357,34.61050796508789,13.602267265319824
2700.050285716855,23.196033477783203,13.577433586120605
2700.050517202887,0.4181936979293823,13.47676944732666
2700.0507486893857,14.489751815795898,13.518325805664062
2700.050980175883,23.80659294128418,13.57767105102539
2700.0512116623813,18.303733825683594,13.51523208618164
2700.0514431484135,-8.16860580444336,13.509571075439453
2700.0516746349113,31.363494873046875,13.594843864440918
2700.0519061214095,-2.1731016635894775,13.521868705749512
2700.052137607442,1.2157256603240967,13.518819808959961
2700.05236909394,44.70723342895508,13.614592552185059
2700.0526005804377,10.427471160888672,13.507380485534668
2700.052832066936,47.221519470214844,13.600449562072754
2700.0530635529676,48.69035720825195,13.62840747833252
2700.0532950394663,20.789701461791992,13.569157600402832
2700.053526525964,29.21765899658203,13.521605491638184
2700.0537580119963,20.011959075927734,13.557498931884766
2700.053989498494,11.807487487792969,13.563352584838867
2700.0542209849928,8.851754188537598,13.534390449523926
2700.0544524710244,4.9788079261779785,20.274648666381836
2700.0546839575227,5.882343769073486,13.542988777160645
2700.0549154440205,29.227384567260742,13.560628890991211
2700.0551469305183,23.764453887939453,13.553118705749512
2700.055378416551,-2.404303789138794,13.49695110321045
2700.055609903049,6.992458820343018,13.484137535095215
2700.055841389547,4.337766170501709,13.476166725158691
2700.056072875579,-26.089702606201172,13.420835494995117
2700.0563043620773,35.3115119934082,14.739538192749023
2700.0565358485746,3.5259439945220947,13.434565544128418
2700.0567673350733,-23.865890502929688,13.419779777526855
2700.0569988211055,-14.446488380432129,13.438264846801758
2700.0572303076033,-2.843654155731201,13.456575393676758
2700.057461794101,-4.191380500793457,13.430659294128418
2700.057693280134,23.283916473388672,13.494199752807617
2700.057924766631,5.296058654785156,13.484726905822754
2700.0581562531297,4.5327277183532715,13.421430587768555
2700.058387739162,-21.08195686340332,13.414469718933105
2700.0586192256596,15.092511177062988,13.50464916229248
2700.058850712158,11.221236228942871,13.482346534729004
2700.0590821986552,-29.842803955078125,13.400283813476562
2700.0593136846865,10.710009574890137,13.47778034210205
2700.0595451711847,-23.532873153686523,13.416224479675293
2700.059776657683,9.099254608154297,13.489592552185059
2700.060008143715,-18.220651626586914,13.415254592895508
2700.060239630213,-8.211432456970215,13.43812084197998
2700.060471116711,-22.08611488342285,13.38392448425293
2700.0607026032085,-13.732025146484375,13.447026252746582
2700.0609340892415,11.241748809814453,13.466787338256836
2700.0611655757393,-18.116609573364258,13.444842338562012
2700.061397062237,-7.548231601715088,13.45035457611084
2700.0616285482693,8.883989334106445,13.47446060180664
2700.061860034768,-0.4666399359703064,13.443111419677734
2700.0620915212653,-11.030418395996094,13.413710594177246
2700.062323007297,2.6859889030456543,13.440149307250977
2700.0625544937952,-1.911482810974121,13.43173885345459
2700.0627859802935,48.06005859375,13.57901382446289
2700.0630174667913,25.73772621154785,13.52696418762207
2700.0632489528234,24.712369918823242,13.523364067077637
2700.063480439322,34.1572265625,13.567873001098633
2700.063711925819,-13.328814506530762,13.707758903503418
2700.063943411852,36.28609848022461,13.539073944091797
2700.06417489835,5.641679763793945,13.492260932922363
2700.0644063848476,31.592906951904297,13.46994686126709
2700.0646378713454,45.66640090942383,13.520586013793945
2700.0648693573785,3.006432294845581,13.435783386230469
2700.065100843876,39.383480072021484,13.55032730102539
2700.065332330374,6.91807746887207,13.460144996643066
2700.065563816406,11.313573837280273,13.431134223937988
2700.065795302904,13.009623527526855,13.503437995910645
2700.0660267894023,16.037538528442383,13.489959716796875
2700.066258275435,8.639249801635742,13.471674919128418
2700.0664897619326,27.852783203125,13.488699913024902
2700.0667212484304,20.519546508789062,13.523630142211914
2700.0669527349287,26.882680892944336,13.485099792480469
2700.0671842209604,12.753738403320312,13.479928970336914
2700.067415707459,-6.404098033905029,13.430181503295898
2700.067647193957,43.41950225830078,13.519726753234863
2700.067878679989,52.17314910888672,13.58425235748291
2700.068110166487,15.767036437988281,13.442521095275879
2700.0683416529855,15.532861709594727,13.502385139465332
2700.0685731390167,13.739476203918457,13.418063163757324
2700.068804625514,21.788007736206055,13.497152328491211
2700.0690361120123,19.14169692993164,13.450482368469238
2700.0692675985097,7.014431476593018,13.460245132446289
2700.0694990845423,23.08983612060547,13.490920066833496
2700.0697305710405,22.194110870361328,13.467529296875
2700.069962057538,17.06716537475586,13.455470085144043
2700.0701935435704,19.729061126708984,13.501667022705078
2700.0704250300687,34.03263854980469,13.48759937286377
2700.0706565165665,33.85483932495117,13.492919921875
2700.0708880025986,25.70947265625,13.479742050170898
2700.0711194890973,42.406333923339844,13.461639404296875
2700.071350975594,13.847268104553223,13.445761680603027
2700.071582462093,32.64615249633789,13.476758003234863
2700.071813948125,24.062355041503906,13.468267440795898
2700.072045434623,29.230905532836914,13.4813871383667
2700.0722769211206,33.54015350341797,13.474862098693848
2700.0725084071537,15.946207046508789,13.432271957397461
2700.072739893651,22.239643096923828,13.430610656738281
2700.0729713801493,39.35729217529297,13.497052192687988
2700.0732028661814,28.992433547973633,13.497227668762207
2700.073434352679,18.32246971130371,13.469846725463867
2700.0736658391775,12.943065643310547,13.435912132263184
2700.0738973256757,12.208135604858398,13.436667442321777
2700.074128811708,44.78380584716797,13.485880851745605
2700.0743602982056,25.11907386779785,13.48192024230957
2700.074591784704,17.65692901611328,13.436333656311035
2700.0748232707356,26.970924377441406,13.45567512512207
2700.0750547572343,12.705500602722168,13.447190284729004
2700.075286243732,20.340843200683594,13.44926929473877
2700.075517729764,39.78007125854492,13.465346336364746
2700.075749216262,43.17505645751953,13.507712364196777
2700.0759807027607,14.5186128616333,13.407305717468262
2700.076212189258,22.566600799560547,13.428053855895996
2700.0764436752906,17.372079849243164,13.464217185974121
2700.0766751617884,30.237201690673828,13.431384086608887
2700.0769066482862,23.2195987701416,13.425312995910645
2700.0771381343184,26.684114456176758,13.427041053771973
2700.077369620816,4.998741149902344,13.397649765014648
2700.077601107315,18.915361404418945,13.398124694824219
2700.077832593346,-4.670578956604004,13.393342018127441
2700.078064079845,26.960525512695312,13.443520545959473
2700.078295566342,26.897666931152344,13.451347351074219
2700.0785270528386,14.945718765258789,13.87609577178955
2700.0787585388716,29.856212615966797,13.426426887512207
2700.0789900253694,32.05512237548828,13.449166297912598
2700.079221511867,12.773788452148438,13.375636100769043
2700.0794529979,-3.254204511642456,13.40162467956543
2700.079684484398,11.639012336730957,13.411457061767578
2700.0799159708954,22.336694717407227,13.427006721496582
2700.080147456928,16.0379638671875,13.37118911743164
2700.0803789434262,30.777963638305664,13.426878929138184
2700.0806104299236,15.07205867767334,13.426158905029297
2700.080841916422,23.70107078552246,13.40306282043457
2700.0810734024544,18.727502822875977,13.425665855407715
2700.081304888952,27.39635467529297,13.428466796875
2700.08153637545,26.117164611816406,13.484979629516602
2700.081767861483,20.731138229370117,13.451218605041504
2700.08199934798,24.116182327270508,13.432839393615723
2700.0822308344787,4.125110149383545,13.416888236999512
2700.082462320511,19.56743621826172,13.396714210510254
2700.0826938070086,8.312155723571777,13.409562110900879
2700.082925293507,29.200075149536133,13.411663055419922
2700.083156780005,20.96404266357422,13.43729019165039
2700.0833882660368,37.92035675048828,13.500748634338379
2700.083619752535,17.966289520263672,13.421167373657227
2700.0838512390333,34.95526885986328,13.486104965209961
2700.084082725065,14.00477409362793,13.414902687072754
2700.084314211563,22.88766098022461,13.426700592041016
2700.0845456980614,33.103939056396484,13.411850929260254
2700.0847771840936,0.981391191482544,13.364943504333496
2700.0850086705914,6.983178615570068,13.383511543273926
2700.08524015709,19.280038833618164,13.420323371887207
2700.0854716431213,13.726916313171387,13.385530471801758
2700.08570312962,24.232574462890625,13.388047218322754
2700.085934616118,31.4827880859375,13.422350883483887
2700.0861661026156,28.887924194335938,13.384137153625488
2700.086397588648,30.929174423217773,13.425285339355469
2700.0866290751464,46.93996047973633,13.453271865844727
2700.086860561644,22.901792526245117,13.393158912658691
2700.0870920476764,33.58000183105469,13.464140892028809
2700.0873235341746,45.66630172729492,13.42123031616211
2700.087555020672,-8.866950988769531,13.547300338745117
2700.087786506704,35.00069046020508,13.425149917602539
2700.0880179932014,32.60004806518555,13.424307823181152
2700.088249479699,38.4212760925293,13.408493041992188
2700.088480966197,45.54240798950195,13.43100357055664
2700.0887124522296,14.071295738220215,13.400986671447754
2700.0889439387274,23.688343048095703,13.380634307861328
2700.089175425225,0.2849886119365692,13.343157768249512
2700.0894069112583,28.49733543395996,13.3716402053833
2700.089638397755,30.022916793823242,13.397851943969727
2700.089869884254,21.328033447265625,13.37411117553711
2700.090101370286,20.144010543823242,13.376270294189453
2700.090332856784,49.291011810302734,13.420849800109863
2700.090564343282,18.161672592163086,13.37014102935791
2700.0907958293146,38.98918533325195,13.453023910522461
2700.091027315812,16.24177360534668,13.36674690246582
2700.09125880231,25.492284774780273,13.354293823242188
2700.0914902888085,48.57149887084961,13.473058700561523
2700.09172177484,65.1084976196289,13.439358711242676
2700.091953261338,32.5302848815918,13.39992618560791
2700.0921847478357,22.41449737548828,13.365588188171387
2700.092416233869,41.24062728881836,13.411722183227539
2700.092647720366,33.54227828979492,13.406072616577148
2700.0928792068644,6.3399338722229,13.348190307617188
2700.0931106928965,39.83926010131836,13.379474639892578
2700.0933421793943,23.226198196411133,13.33109188079834
2700.0935736658926,38.277061462402344,13.386162757873535
2700.093805152391,25.79576873779297,13.624310493469238
2700.094036638423,17.07124137878418,13.354622840881348
2700.0942681249207,33.43239212036133,13.378015518188477
2700.094499611419,39.32373046875,13.395536422729492
2700.0947310974507,22.357492446899414,13.386003494262695
2700.0949625839494,41.344539642333984,13.372725486755371
2700.095194070447,35.303489685058594,13.362796783447266
2700.0954255564793,15.83538818359375,13.383899688720703
2700.095657042977,38.86701965332031,13.429000854492188
2700.095888529476,15.351773262023926,13.3412446975708
2700.096120015507,27.079317092895508,13.338210105895996
2700.0963515020057,49.598873138427734,13.413981437683105
2700.0965829885035,33.065093994140625,13.372055053710938
2700.0968144750013,30.946578979492188,13.372897148132324
2700.097045961034,24.765958786010742,13.327134132385254
2700.097277447532,15.83255672454834,13.390192031860352
2700.097508934029,43.83165740966797,13.422171592712402
2700.0977404200607,29.600040435791016,13.366063117980957
2700.097971906559,27.733245849609375,13.337517738342285
2700.098203393057,33.567718505859375,13.378724098205566
2700.098434879089,24.527095794677734,13.348450660705566
2700.098666365587,50.1812858581543,13.386558532714844
2700.0988978520845,24.68428611755371,13.302021980285645
2700.0991293381176,37.964942932128906,13.364530563354492
2700.0993608246154,54.345115661621094,13.409048080444336
2700.099592311113,48.265052795410156,13.385859489440918
2700.099823797611,29.45254898071289,13.351570129394531
2700.100055283644,31.67259979248047,13.360330581665039
2700.1002867701413,50.106224060058594,13.392931938171387
2700.1005182566396,15.657180786132812,13.349431037902832
2700.1007497426717,47.266578674316406,13.367186546325684
2700.1009812291695,53.53944778442383,13.377538681030273
2700.1012127156678,47.562835693359375,13.375919342041016
2700.1014442017004,42.8551025390625,13.429101943969727
2700.101675688198,56.256011962890625,13.386710166931152
2700.101907174696,16.48212242126465,13.368797302246094
2700.1021386607285,38.72874450683594,13.371256828308105
2700.102370147226,20.844642639160156,13.355424880981445
2700.1026016337246,47.533321380615234,13.386943817138672
2700.1028331197567,26.452611923217773,13.368435859680176
2700.1030646062545,44.06525421142578,13.389402389526367
2700.1032960927523,27.746366500854492,13.33207893371582
2700.103527579251,41.33350372314453,13.329344749450684
2700.1037590652822,24.823490142822266,13.752036094665527
2700.103990551781,21.247194290161133,13.350957870483398
2700.1042220382787,27.090490341186523,13.3361234664917
2700.104453524311,58.646888732910156,13.395752906799316
2700.104685010809,52.9297981262207,13.530640602111816
2700.1049164973074,40.29682540893555,13.331822395324707
2700.105147983339,41.967796325683594,13.354602813720703
2700.1053794698373,36.56296920776367,13.35108470916748
2700.1056109563356,40.76385498046875,13.403307914733887
2700.1058424423672,41.12484359741211,13.368708610534668
2700.1060739288655,14.121739387512207,13.324410438537598
2700.1063054153637,64.89166259765625,13.425945281982422
2700.1065369018615,18.281452178955078,13.285417556762695
2700.106768387893,49.78447341918945,13.40537166595459
2700.1069998743906,41.62900924682617,13.341212272644043
2700.1072313608884,67.06136322021484,13.625685691833496
2700.10746284692,49.190528869628906,13.372602462768555
2700.1076943334183,53.0782356262207,13.349647521972656
2700.1079258199165,15.340471267700195,13.28604507446289
2700.108157305948,67.500732421875,13.39406681060791
2700.1083887924465,59.70045471191406,13.404365539550781
2700.1086202789447,56.343902587890625,13.403072357177734
2700.108851764977,35.988304138183594,13.370626449584961
2700.1090832514747,49.5603141784668,13.345154762268066
2700.1093147379734,49.892478942871094,13.367531776428223
2700.1095462240046,44.01806640625,13.339649200439453
2700.1097777105033,38.193843841552734,13.313769340515137
2700.110009197001,57.98008728027344,13.34302806854248
2700.110240683499,31.733272552490234,13.300073623657227
2700.110472169531,61.034645080566406,13.386042594909668
2700.1107036560297,51.17924880981445,13.38826847076416
2700.110935142527,52.64010238647461,13.32328987121582
2700.1111666285597,53.83066940307617,13.3760347366333
2700.1113981150575,43.04215621948242,13.325322151184082
2700.1116296015553,35.95719909667969,13.367833137512207
2700.111861087588,68.04329681396484,13.372782707214355
2700.112092574086,46.12913513183594,13.313196182250977
2700.112324060584,40.95246505737305,13.341819763183594
2700.112555546616,39.54192352294922,13.279064178466797
2700.1127870331143,38.387168884277344,13.342500686645508
2700.1130185196116,37.17266845703125,13.356372833251953
2700.1132500056447,48.96746826171875,13.360051155090332
2700.1134814921425,55.24557113647461,13.35537338256836
2700.1137129786403,37.17857360839844,13.320728302001953
2700.113944465138,38.95851135253906,13.317370414733887
2700.114175951171,46.66191482543945,13.338818550109863
2700.1144074376684,49.92528533935547,13.345246315002441
2700.1146389241667,35.269107818603516,13.282065391540527
2700.114870410199,39.91672897338867,13.31086254119873
2700.1151018966966,67.70266723632812,13.343828201293945
2700.115333383195,45.26960754394531,13.360962867736816
2700.1155648692275,56.33346939086914,13.374643325805664
2700.1157963557253,31.529966354370117,13.364327430725098
2700.116027842223,48.277034759521484,13.329062461853027
2700.1162593282556,49.45192337036133,13.342982292175293
2700.116490814753,33.986698150634766,13.27820110321045
2700.116722301251,34.42435073852539,13.307647705078125
2700.116953787283,24.88756561279297,13.227906227111816
2700.11718527378,36.315147399902344,13.324762344360352
2700.1174167602785,53.71141052246094,13.352243423461914
2700.1176482467763,16.696189880371094,13.273228645324707
2700.1178797328084,56.091949462890625,13.305821418762207
2700.1181112193062,46.325679779052734,13.344339370727539
2700.118342705805,61.22694778442383,13.389849662780762
2700.1185741918366,70.22824096679688,13.386453628540039
2700.118805678335,68.29781341552734,13.349546432495117
2700.1190371648327,58.5668830871582,13.37049388885498
2700.119268650865,35.484031677246094,13.283163070678711
2700.119500137363,60.41343688964844,13.35531997680664
2700.1197316238613,62.16987991333008,13.363327980041504
2700.1199631098934,58.92604446411133,13.327593803405762
2700.1201945963912,55.323795318603516,13.339738845825195
2700.1204260828895,64.40312194824219,13.347953796386719
2700.120657568921,48.47712707519531,13.303008079528809
2700.12088905542,45.23074722290039,13.307830810546875
2700.1211205419177,45.57292175292969,13.3125
2700.12135202795,50.146827697753906,13.274718284606934
2700.121583514447,48.95194625854492,13.324077606201172
2700.1218150009454,46.144073486328125,13.323531150817871
2700.1220464874436,66.32682037353516,13.378437995910645
2700.1222779734753,62.67197799682617,13.353249549865723
2700.1225094599736,36.41759490966797,13.293777465820312
2700.122740946472,73.75394439697266,13.355976104736328
2700.122972432504,68.13274383544922,13.335601806640625
2700.1232039190018,42.976627349853516,13.300568580627441
2700.1234354055005,57.65607833862305,13.339345932006836
2700.1236668915317,63.5363655090332,13.388694763183594
2700.1238983780304,48.93677520751953,13.327714920043945
2700.124129864528,56.97144317626953,13.319952964782715
2700.1243613505603,23.450191497802734,13.257933616638184
2700.1245928370586,41.679832458496094,13.265170097351074
2700.124824323557,47.784061431884766,13.311692237854004
2700.1250558095885,70.2284164428711,13.351058006286621
2700.1252872960868,36.71040725708008,13.289190292358398
2700.125518782585,37.67792510986328,13.320027351379395
2700.1257502686167,52.3388671875,13.317230224609375
2700.125981755115,14.965285301208496,13.225215911865234
2700.1262132416123,68.21646881103516,13.320266723632812
2700.1264447276435,60.43168640136719,13.348118782043457
2700.1266762141418,44.7689208984375,13.281991004943848
2700.12690770064,53.423370361328125,13.28975772857666
2700.127139187138,28.205490112304688,13.298317909240723
2700.12737067317,34.48324203491211,13.292228698730469
2700.1276021596686,65.65238952636719,13.312220573425293
2700.1278336461655,57.43082046508789,13.301567077636719
2700.1280651321986,62.87254333496094,13.297297477722168
2700.1282966186964,57.02420425415039,13.28007984161377
2700.128528105194,44.0426139831543,13.268780708312988
2700.1287595912268,44.374202728271484,13.26921558380127
2700.128991077725,39.03167724609375,13.322713851928711
2700.1292225642223,58.8714485168457,13.28626823425293
2700.129454050255,53.41205596923828,13.280756950378418
2700.129685536753,25.99962615966797,13.27759075164795
2700.1299170232505,53.50539016723633,13.289331436157227
2700.130148509283,46.49919509887695,13.245406150817871
2700.1303799957814,48.92159652709961,13.262925148010254
2700.130611482279,36.39533615112305,13.254426956176758
2700.1308429683113,36.243961334228516,13.255499839782715
2700.13107445481,52.58047866821289,13.261606216430664
2700.131305941307,79.91752624511719,13.304244995117188
2700.13153742734,42.08161544799805,13.297691345214844
2700.1317689138377,48.18402099609375,13.307994842529297
2700.1320004003355,61.64521026611328,13.27036190032959
2700.132231886834,34.563297271728516,13.229487419128418
2700.1324633728664,42.7429313659668,13.28081226348877
2700.1326948593637,23.797346115112305,13.2318115234375
2700.132926345862,57.73250198364258,13.315017700195312
